1000 48356
430 7 15
430 36 12
430 89 12
430 91 13
430 136 15
430 141 8
430 169 14
430 177 12
430 204 11
430 217 12
430 237 7
430 249 7
430 263 9
430 278 14
430 305 15
430 319 12
430 342 13
430 353 15
430 411 15
430 458 11
430 464 5
430 467 6
430 470 7
430 477 7
430 544 6
430 548 5
430 552 11
430 595 13
430 596 7
430 617 8
430 618 6
430 632 12
430 642 13
430 644 13
430 670 9
430 688 15
430 701 7
430 732 14
430 740 12
430 743 2
430 768 6
430 792 15
430 830 8
430 835 8
430 851 5
430 863 11
430 896 14
430 908 13
430 909 10
430 912 15
430 932 10
430 938 13
430 971 5
430 515 9
430 533 8
430 558 12
430 561 8
430 566 7
430 586 10
430 610 10
430 624 13
430 629 10
430 651 14
430 667 15
430 676 11
430 692 9
430 693 5
430 734 11
430 754 10
430 764 12
430 782 15
430 866 15
430 870 5
430 901 13
430 919 7
430 921 10
430 933 11
430 953 14
430 958 9
430 965 8
430 987 11
431 5 14
431 11 12
431 26 6
431 102 10
431 124 13
431 167 14
431 202 0
431 211 9
431 233 13
431 243 5
431 251 8
431 282 13
431 287 12
431 363 13
431 370 9
431 374 13
431 380 10
431 419 6
431 420 6
431 444 5
431 465 12
431 471 5
431 484 8
431 494 12
431 531 9
431 534 5
431 566 14
431 567 8
431 574 15
431 582 7
431 602 5
431 617 5
431 653 14
431 687 12
431 770 11
431 777 5
431 846 12
431 854 12
431 878 5
431 883 5
431 892 15
431 895 6
431 905 13
431 962 13
431 995 11
431 998 7
431 546 8
431 550 7
431 583 7
431 590 14
431 702 10
431 721 12
431 734 5
431 788 5
431 790 9
431 821 14
431 827 10
431 856 14
431 871 6
431 920 7
431 936 13
431 946 12
431 953 7
431 984 5
431 985 6
432 8 7
432 9 10
432 13 9
432 15 7
432 21 12
432 49 7
432 148 10
432 172 13
432 174 10
432 218 9
432 234 12
432 241 7
432 255 5
432 258 5
432 301 6
432 326 7
432 359 6
432 376 9
432 420 8
432 463 10
432 475 12
432 495 10
432 502 6
432 523 10
432 526 12
432 532 5
432 535 13
432 556 7
432 579 7
432 580 15
432 585 6
432 586 7
432 591 15
432 596 10
432 616 8
432 634 11
432 662 6
432 674 9
432 680 10
432 704 15
432 721 15
432 722 10
432 776 9
432 790 5
432 835 13
432 836 11
432 848 8
432 870 10
432 881 15
432 894 15
432 896 13
432 959 14
432 969 9
432 992 9
432 995 9
432 998 7
432 505 5
432 518 12
432 527 5
432 528 9
432 544 10
432 550 13
432 562 8
432 571 5
432 599 11
432 610 8
432 611 11
432 645 9
432 677 9
432 729 8
432 780 6
432 834 8
432 850 15
432 886 13
432 888 12
432 892 13
432 903 15
432 915 14
432 956 6
432 976 14
432 985 10
432 996 13
433 1 5
433 6 13
433 40 7
433 50 11
433 55 7
433 77 10
433 82 15
433 88 11
433 107 11
433 112 11
433 114 12
433 123 9
433 158 13
433 196 9
433 199 8
433 244 7
433 246 15
433 259 13
433 266 8
433 292 11
433 317 7
433 332 15
433 334 15
433 346 13
433 356 6
433 381 12
433 401 6
433 415 7
433 438 7
433 460 14
433 461 9
433 462 15
433 518 6
433 543 8
433 595 15
433 604 7
433 623 12
433 651 15
433 652 7
433 657 11
433 666 9
433 669 6
433 681 9
433 716 13
433 771 12
433 801 10
433 825 10
433 877 7
433 886 11
433 934 7
433 955 14
433 960 6
433 964 9
433 988 7
433 997 6
433 526 5
433 534 5
433 535 9
433 541 5
433 574 11
433 631 9
433 685 10
433 722 8
433 740 12
433 741 12
433 770 13
433 820 8
433 823 6
433 849 11
433 867 8
433 871 14
433 911 11
433 951 15
433 975 7
433 982 11
434 19 5
434 26 7
434 41 10
434 55 5
434 65 14
434 108 5
434 113 8
434 125 6
434 127 10
434 142 5
434 157 5
434 162 13
434 165 9
434 174 10
434 219 11
434 231 14
434 247 15
434 262 11
434 264 10
434 278 15
434 279 5
434 296 11
434 308 13
434 331 7
434 384 8
434 405 11
434 407 9
434 433 6
434 451 6
434 466 11
434 491 11
434 493 14
434 521 12
434 530 12
434 553 14
434 582 13
434 591 10
434 594 8
434 609 5
434 613 9
434 667 6
434 693 8
434 700 15
434 725 14
434 727 8
434 732 14
434 753 12
434 768 10
434 772 6
434 777 6
434 811 10
434 830 8
434 831 6
434 834 10
434 850 14
434 859 7
434 870 12
434 879 7
434 900 14
434 920 7
434 926 13
434 931 9
434 945 9
434 948 13
434 956 7
434 979 15
434 990 5
434 503 7
434 548 13
434 563 5
434 571 9
434 676 7
434 718 14
434 721 6
434 792 15
434 829 7
434 869 5
434 873 8
434 877 9
434 893 14
434 895 8
434 928 7
434 954 5
434 993 13
435 23 10
435 34 10
435 39 6
435 60 11
435 78 5
435 101 5
435 108 11
435 113 9
435 142 5
435 147 11
435 157 6
435 167 5
435 179 11
435 186 15
435 215 13
435 225 8
435 281 11
435 290 9
435 301 5
435 303 5
435 321 7
435 325 14
435 331 8
435 375 8
435 402 5
435 405 8
435 406 12
435 430 7
435 431 13
435 445 8
435 470 11
435 481 5
435 495 12
435 505 13
435 526 7
435 530 7
435 534 5
435 536 12
435 539 15
435 540 5
435 556 5
435 569 6
435 574 12
435 599 10
435 609 12
435 610 10
435 611 11
435 648 11
435 650 13
435 652 15
435 659 13
435 689 9
435 713 11
435 804 10
435 808 9
435 820 6
435 832 7
435 842 14
435 852 15
435 888 11
435 925 6
435 516 15
435 525 12
435 553 9
435 603 6
435 642 12
435 678 6
435 695 6
435 701 14
435 707 11
435 742 7
435 745 5
435 831 5
435 837 9
435 843 -5
435 863 15
435 870 14
435 893 8
435 897 6
435 912 10
435 935 11
435 973 15
436 7 15
436 26 10
436 45 5
436 58 12
436 77 15
436 80 6
436 92 12
436 98 6
436 128 8
436 132 15
436 141 13
436 179 15
436 197 9
436 198 12
436 226 12
436 235 15
436 247 13
436 250 8
436 266 12
436 274 10
436 280 12
436 284 6
436 374 5
436 378 6
436 386 5
436 390 10
436 406 10
436 414 6
436 422 13
436 457 5
436 459 9
436 469 11
436 486 7
436 507 11
436 517 14
436 533 13
436 536 8
436 543 9
436 581 13
436 600 14
436 606 13
436 610 13
436 640 10
436 665 8
436 670 5
436 674 13
436 697 7
436 710 5
436 722 9
436 752 9
436 753 6
436 761 6
436 778 12
436 779 6
436 780 6
436 806 9
436 809 9
436 831 12
436 835 6
436 850 10
436 851 15
436 896 14
436 898 12
436 912 6
436 965 6
436 971 6
436 977 9
436 979 10
436 511 5
436 512 5
436 546 9
436 547 5
436 550 12
436 565 12
436 567 14
436 590 15
436 604 12
436 611 8
436 632 6
436 668 9
436 675 11
436 686 8
436 699 8
436 734 6
436 790 7
436 820 13
436 830 11
436 846 11
436 878 12
436 889 14
436 899 11
436 905 10
436 907 12
436 911 5
436 950 6
436 987 8
436 989 9
437 6 6
437 13 8
437 16 10
437 44 10
437 111 12
437 194 14
437 201 7
437 261 13
437 278 12
437 281 15
437 285 7
437 299 12
437 302 8
437 331 14
437 358 5
437 443 9
437 450 8
437 478 7
437 505 8
437 509 13
437 525 13
437 528 13
437 546 13
437 560 9
437 577 10
437 585 13
437 588 15
437 605 11
437 629 13
437 631 10
437 673 5
437 695 12
437 701 7
437 721 8
437 724 8
437 749 7
437 756 9
437 757 7
437 773 9
437 775 6
437 834 15
437 875 5
437 916 10
437 938 15
437 944 9
437 948 9
437 501 15
437 530 5
437 531 11
437 556 14
437 580 6
437 583 14
437 597 6
437 603 5
437 659 10
437 682 7
437 688 6
437 699 14
437 707 7
437 709 12
437 783 8
437 850 10
437 869 5
437 874 5
437 898 14
437 911 6
437 915 9
437 918 5
437 920 10
437 997 7
438 6 6
438 12 10
438 32 6
438 54 5
438 58 5
438 62 15
438 104 8
438 149 5
438 161 11
438 198 13
438 242 13
438 255 10
438 341 8
438 350 10
438 353 9
438 397 7
438 399 7
438 405 12
438 415 12
438 471 5
438 473 5
438 529 6
438 547 10
438 552 15
438 554 15
438 586 7
438 647 6
438 656 13
438 689 12
438 697 13
438 702 11
438 739 5
438 834 11
438 847 12
438 900 12
438 911 15
438 914 15
438 918 11
438 940 8
438 959 11
438 987 13
438 533 5
438 557 10
438 593 9
438 653 13
438 719 14
438 779 13
438 790 9
438 791 11
438 854 6
438 931 5
438 946 12
438 950 14
438 956 8
439 67 6
439 87 11
439 90 11
439 119 6
439 133 6
439 140 15
439 145 9
439 166 9
439 168 14
439 174 9
439 176 11
439 197 15
439 216 8
439 236 8
439 252 7
439 277 5
439 285 5
439 298 15
439 308 12
439 363 11
439 373 5
439 379 6
439 418 13
439 452 8
439 459 6
439 476 15
439 481 12
439 485 7
439 534 11
439 539 11
439 552 14
439 565 14
439 611 14
439 612 6
439 632 12
439 656 15
439 690 6
439 725 7
439 741 8
439 754 8
439 785 13
439 793 9
439 801 12
439 884 10
439 885 7
439 886 12
439 905 9
439 916 14
439 917 8
439 934 12
439 937 11
439 961 11
439 969 7
439 501 0
439 513 6
439 514 9
439 518 11
439 524 12
439 546 15
439 551 9
439 580 6
439 590 7
439 613 13
439 617 5
439 652 15
439 654 11
439 658 15
439 671 7
439 672 6
439 679 12
439 692 9
439 698 13
439 707 11
439 712 5
439 742 13
439 783 8
439 816 11
439 883 7
439 891 7
439 942 7
439 957 14
439 970 12
439 997 12
440 1 6
440 6 8
440 13 6
440 38 13
440 54 13
440 61 11
440 92 15
440 94 6
440 111 10
440 228 13
440 272 9
440 282 12
440 309 6
440 326 15
440 338 12
440 381 6
440 388 13
440 395 7
440 412 12
440 427 15
440 435 13
440 458 7
440 502 12
440 519 12
440 573 5
440 574 5
440 587 10
440 613 10
440 670 11
440 693 11
440 699 10
440 721 9
440 727 13
440 732 6
440 755 12
440 781 9
440 796 12
440 828 8
440 870 6
440 875 13
440 895 7
440 922 7
440 512 11
440 523 13
440 539 10
440 545 6
440 586 11
440 597 11
440 602 5
440 621 8
440 627 7
440 635 7
440 675 14
440 676 13
440 709 9
440 722 15
440 746 9
440 776 10
440 850 8
440 872 8
440 900 13
440 905 7
440 908 6
440 917 11
440 933 10
440 950 5
440 995 11
440 998 5
441 7 13
441 75 7
441 102 9
441 143 8
441 148 7
441 158 11
441 193 7
441 213 13
441 239 7
441 246 6
441 295 5
441 310 15
441 341 14
441 367 14
441 487 8
441 535 15
441 541 11
441 572 15
441 587 11
441 589 11
441 597 5
441 631 8
441 646 8
441 650 6
441 672 5
441 692 10
441 700 14
441 728 8
441 730 10
441 740 10
441 747 15
441 763 6
441 833 7
441 835 10
441 872 7
441 890 7
441 915 15
441 968 13
441 972 15
441 995 5
441 542 5
441 582 6
441 636 7
441 637 14
441 680 9
441 712 10
441 788 6
441 803 5
441 806 14
441 807 6
441 824 10
441 827 13
441 847 15
441 851 9
441 876 6
441 895 8
441 900 11
441 935 14
441 987 13
442 43 15
442 68 13
442 106 14
442 141 7
442 184 14
442 213 11
442 227 8
442 234 9
442 312 6
442 319 15
442 321 8
442 353 14
442 368 13
442 377 11
442 387 13
442 398 7
442 400 14
442 413 6
442 421 6
442 440 12
442 452 13
442 458 7
442 465 14
442 479 8
442 502 7
442 503 8
442 515 14
442 517 6
442 556 7
442 572 7
442 577 5
442 584 9
442 630 14
442 697 5
442 698 13
442 712 15
442 743 12
442 756 7
442 768 9
442 776 9
442 796 13
442 797 14
442 811 11
442 813 13
442 858 13
442 876 5
442 894 5
442 900 5
442 902 11
442 934 5
442 942 12
442 948 12
442 951 8
442 969 7
442 977 14
442 981 11
442 988 5
442 551 14
442 635 5
442 670 6
442 681 9
442 740 7
442 746 7
442 822 5
442 828 7
442 883 15
442 897 13
442 899 12
442 901 12
442 991 7
443 3 9
443 38 14
443 76 11
443 101 6
443 105 9
443 114 14
443 138 10
443 149 12
443 183 7
443 189 8
443 200 15
443 208 13
443 215 10
443 218 9
443 220 15
443 236 11
443 242 12
443 246 14
443 262 6
443 270 8
443 374 5
443 406 5
443 407 11
443 430 5
443 480 6
443 489 10
443 496 12
443 539 15
443 551 7
443 565 7
443 570 5
443 586 12
443 588 10
443 613 10
443 637 6
443 643 11
443 654 5
443 656 14
443 669 10
443 680 7
443 716 14
443 775 8
443 814 9
443 819 6
443 852 9
443 888 6
443 907 14
443 928 10
443 929 12
443 934 11
443 950 5
443 964 15
443 968 11
443 975 8
443 502 7
443 515 15
443 528 5
443 534 12
443 541 11
443 576 15
443 592 10
443 630 11
443 659 12
443 672 8
443 681 14
443 699 14
443 724 5
443 754 6
443 783 8
443 865 12
443 887 15
443 891 14
443 918 7
443 923 9
443 924 11
443 931 15
443 941 5
443 956 9
444 31 14
444 40 12
444 140 14
444 164 9
444 182 5
444 189 8
444 194 5
444 218 7
444 250 15
444 254 6
444 256 6
444 263 6
444 264 12
444 267 13
444 272 14
444 358 7
444 367 12
444 382 13
444 397 7
444 456 6
444 489 15
444 527 14
444 529 14
444 542 15
444 553 5
444 561 13
444 567 14
444 585 8
444 617 10
444 623 9
444 644 15
444 646 12
444 652 11
444 673 7
444 717 10
444 719 10
444 734 9
444 749 13
444 750 10
444 755 8
444 756 6
444 771 11
444 772 8
444 783 12
444 797 5
444 817 14
444 854 7
444 866 10
444 867 5
444 871 14
444 873 8
444 972 11
444 515 10
444 547 7
444 566 14
444 571 11
444 609 9
444 611 6
444 626 5
444 638 7
444 640 11
444 682 11
444 691 15
444 692 13
444 733 15
444 743 11
444 773 10
444 814 12
444 849 7
444 908 14
444 918 10
444 919 7
444 922 7
444 929 11
444 931 9
444 945 11
444 960 11
444 973 8
444 990 15
445 14 7
445 16 13
445 21 10
445 29 13
445 46 7
445 70 12
445 83 10
445 107 11
445 142 13
445 148 9
445 172 5
445 182 13
445 194 13
445 237 11
445 287 5
445 360 11
445 363 6
445 379 15
445 386 6
445 451 8
445 473 15
445 487 12
445 504 7
445 505 14
445 516 6
445 536 8
445 567 14
445 573 12
445 585 8
445 596 14
445 616 9
445 617 11
445 637 12
445 670 9
445 686 14
445 688 13
445 720 11
445 729 6
445 781 7
445 788 13
445 791 6
445 827 6
445 857 11
445 903 5
445 926 6
445 927 12
445 937 10
445 950 13
445 959 14
445 510 15
445 545 10
445 561 14
445 572 13
445 579 15
445 584 6
445 588 8
445 590 9
445 620 14
445 633 13
445 650 12
445 668 9
445 702 8
445 721 12
445 723 13
445 837 9
445 859 12
445 864 10
445 867 11
445 869 14
445 904 7
445 949 9
446 29 8
446 155 5
446 156 12
446 174 8
446 185 9
446 187 14
446 245 14
446 264 14
446 274 8
446 279 13
446 283 14
446 338 6
446 366 12
446 368 13
446 381 9
446 388 14
446 390 15
446 411 10
446 428 6
446 454 10
446 473 12
446 478 13
446 503 10
446 554 8
446 558 10
446 560 12
446 571 10
446 579 13
446 610 9
446 615 10
446 639 10
446 642 8
446 643 14
446 655 11
446 672 11
446 674 10
446 676 7
446 717 13
446 759 8
446 794 12
446 807 5
446 836 8
446 881 14
446 898 11
446 901 9
446 903 13
446 913 13
446 931 8
446 954 8
446 968 10
446 973 11
446 500 15
446 502 9
446 541 6
446 545 11
446 600 11
446 719 15
446 744 12
446 746 12
446 750 14
446 770 12
446 781 14
446 810 10
446 829 9
446 840 8
446 850 5
446 857 15
446 860 8
446 861 15
446 884 7
446 923 12
446 925 15
446 965 8
446 977 14
446 986 8
447 0 14
447 88 6
447 127 10
447 141 9
447 149 12
447 172 10
447 214 13
447 218 13
447 232 10
447 258 10
447 299 11
447 353 11
447 380 14
447 382 11
447 385 12
447 388 8
447 396 11
447 411 8
447 431 5
447 434 12
447 513 12
447 535 11
447 545 10
447 590 5
447 604 7
447 624 12
447 625 14
447 669 11
447 694 14
447 712 5
447 718 12
447 727 6
447 736 14
447 783 7
447 796 14
447 832 13
447 841 7
447 853 5
447 863 7
447 864 9
447 895 14
447 957 12
447 500 13
447 570 10
447 584 9
447 630 6
447 664 5
447 695 8
447 767 14
447 768 6
447 811 10
447 839 13
447 842 10
447 924 5
447 944 8
447 948 13
447 960 9
447 975 15
447 989 9
448 18 14
448 23 7
448 33 15
448 35 7
448 79 5
448 96 9
448 119 11
448 130 15
448 134 5
448 176 13
448 197 13
448 218 7
448 279 6
448 296 6
448 324 9
448 337 5
448 345 10
448 346 15
448 359 6
448 362 15
448 367 13
448 373 15
448 388 12
448 424 5
448 431 14
448 435 5
448 440 10
448 495 13
448 513 9
448 530 5
448 580 14
448 590 9
448 628 5
448 633 11
448 635 11
448 666 6
448 681 15
448 684 9
448 720 14
448 797 7
448 810 14
448 816 12
448 830 15
448 832 7
448 833 8
448 843 6
448 853 12
448 886 5
448 887 5
448 920 8
448 921 7
448 960 14
448 976 14
448 989 15
448 564 5
448 565 9
448 584 8
448 595 13
448 616 12
448 705 7
448 711 9
448 714 15
448 717 10
448 727 5
448 761 14
448 762 13
448 784 10
448 787 9
448 793 15
448 812 14
448 871 14
448 876 12
448 958 14
448 962 9
448 966 6
449 19 5
449 21 14
449 43 11
449 66 9
449 78 8
449 84 10
449 204 8
449 284 9
449 300 9
449 351 5
449 369 7
449 380 6
449 395 7
449 401 12
449 436 7
449 451 11
449 467 6
449 500 7
449 511 12
449 548 9
449 560 15
449 584 14
449 590 10
449 594 15
449 602 13
449 619 12
449 620 14
449 626 9
449 628 7
449 637 10
449 663 13
449 679 10
449 699 7
449 720 13
449 742 9
449 757 5
449 781 15
449 788 8
449 852 11
449 854 10
449 869 11
449 880 11
449 893 7
449 959 13
449 501 10
449 502 7
449 510 13
449 555 13
449 613 11
449 634 9
449 655 15
449 700 7
449 716 6
449 724 13
449 760 9
449 764 7
449 780 5
449 787 9
449 797 11
449 807 8
449 820 7
449 877 11
449 904 9
449 921 9
449 931 5
449 984 14
449 985 13
449 999 12
450 4 12
450 17 6
450 26 15
450 45 11
450 69 14
450 189 11
450 211 14
450 225 8
450 249 14
450 261 13
450 267 11
450 279 10
450 294 6
450 331 15
450 371 11
450 377 6
450 381 13
450 408 11
450 420 15
450 453 12
450 462 6
450 465 12
450 485 9
450 489 8
450 491 5
450 534 7
450 586 10
450 608 8
450 622 11
450 634 15
450 698 11
450 718 7
450 737 6
450 774 14
450 803 11
450 812 8
450 824 5
450 894 12
450 901 11
450 910 13
450 914 7
450 921 10
450 958 15
450 963 9
450 974 6
450 975 10
450 993 6
450 994 11
450 998 11
450 500 14
450 508 10
450 511 7
450 523 11
450 533 8
450 561 14
450 651 5
450 678 5
450 760 15
450 805 7
450 818 8
450 854 13
450 871 8
450 880 10
450 902 15
450 984 8
450 995 7
451 61 14
451 64 11
451 69 7
451 90 14
451 113 8
451 118 13
451 119 13
451 124 12
451 126 7
451 128 8
451 145 6
451 172 5
451 189 7
451 190 12
451 201 10
451 221 5
451 229 12
451 255 6
451 297 7
451 301 6
451 376 12
451 403 13
451 429 15
451 442 12
451 523 7
451 581 11
451 668 10
451 707 11
451 723 14
451 743 10
451 744 13
451 752 14
451 802 12
451 810 10
451 816 9
451 832 8
451 843 11
451 847 13
451 868 6
451 878 12
451 890 14
451 896 13
451 902 7
451 912 6
451 916 6
451 952 8
451 978 8
451 998 5
451 539 5
451 564 11
451 575 9
